time,OS,RL
115.09,13.4686,13.3976
115.291,13.4697,13.3956
115.491,13.469,13.3956
115.692,13.4679,13.3964
115.892,13.4686,13.3992
116.092,13.4688,13.4025
116.293,13.4676,13.4086
116.493,13.4663,13.4123
116.694,13.4613,13.4176
116.894,13.4504,13.4233
117.095,13.44,13.4281
117.295,13.4352,13.4374
117.495,13.4321,13.4456
117.696,13.4273,13.4539
117.897,13.424,13.4604
118.097,13.4177,13.465
118.297,13.4112,13.4679
118.498,13.4034,13.4686
118.698,13.3967,13.4674
118.899,13.3937,13.4651
119.099,13.3944,13.4643
119.3,13.4,13.4637
119.5,13.4007,13.4638
119.701,13.4076,13.4632
119.901,13.4161,13.4622
120.101,13.4236,13.4621
120.302,13.4284,13.461
120.502,13.4357,13.4602
120.703,13.4435,13.4613
120.903,13.4502,13.4621
121.104,13.4552,13.4629
121.304,13.4617,13.4621
121.505,13.4711,13.4623
121.705,13.4774,13.455
121.905,13.485,13.4528
122.106,13.4868,13.4501
122.306,13.4807,13.4466
122.507,13.4699,13.443
122.707,13.4553,13.438
122.908,13.4392,13.4337
123.108,13.4219,13.4297
123.309,13.4061,13.4224
123.509,13.3985,13.4123
123.709,13.3963,13.4086
123.91,13.3931,13.407
124.11,13.3903,13.4044
124.311,13.3884,13.4039
124.511,13.3901,13.4026
124.712,13.396,13.4021
124.912,13.4028,13.4032
125.113,13.4126,13.4044
125.313,13.4245,13.4068
125.513,13.4386,13.4079
125.714,13.4514,13.4107
125.914,13.4649,13.415
126.115,13.4775,13.4183
126.315,13.4893,13.4227
126.516,13.4943,13.4274
126.716,13.4931,13.4298
126.917,13.4894,13.4331
127.117,13.4838,13.4364
127.318,13.4758,13.4396
127.518,13.4653,13.4432
127.718,13.4504,13.4472
127.919,13.4345,13.4504
128.119,13.4206,13.4557
128.32,13.4073,13.4592
128.52,13.3989,13.4608
128.721,13.3933,13.4617
128.921,13.3907,13.461
129.122,13.3915,13.4595
129.322,13.3969,13.4573
129.522,13.4008,13.4547
129.723,13.4089,13.4528
129.923,13.4182,13.4521
130.124,13.4328,13.4499
130.324,13.4489,13.4482
130.525,13.4657,13.4474
130.725,13.4797,13.4412
130.926,13.4943,13.4379
131.126,13.5055,13.4343
131.327,13.5154,13.4297
131.527,13.5238,13.4255
131.728,13.5293,13.4225
131.928,13.5399,13.4225
132.129,13.5433,13.4189
132.329,13.5399,13.4144
132.529,13.5313,13.4102
132.73,13.5188,13.4058
132.93,13.5038,13.4012
133.131,13.4887,13.3993
133.331,13.4734,13.3972
133.532,13.4579,13.3948
133.732,13.4455,13.3945
133.933,13.4347,13.3943
134.133,13.4275,13.3966
134.334,13.4209,13.4006
134.534,13.4109,13.4063
134.735,13.4028,13.4105
134.935,13.3972,13.4175
135.135,13.3971,13.4264
135.336,13.3999,13.4331
135.536,13.4078,13.4398
135.737,13.4182,13.4436
135.937,13.4328,13.4481
136.137,13.4464,13.4519
136.338,13.4617,13.4534
136.538,13.4762,13.4518
136.739,13.491,13.4497
136.939,13.5013,13.4458
137.14,13.5056,13.4424
137.34,13.5052,13.439
137.541,13.5086,13.4366
137.741,13.5116,13.433
137.942,13.5134,13.4283
138.142,13.5149,13.4236
138.342,13.5156,13.4196
138.543,13.513,13.4176
138.743,13.5093,13.4159
138.944,13.51,13.4126
139.144,13.5133,13.4112
139.345,13.5186,13.4116
139.545,13.5275,13.4125
139.745,13.533,13.4152
139.946,13.5351,13.4181
140.147,13.5326,13.4219
140.347,13.5271,13.4284
140.548,13.5205,13.4287
140.748,13.5115,13.4357
140.948,13.5027,13.4418
141.149,13.4924,13.4447
141.349,13.4817,13.4501
141.55,13.4705,13.4544
141.75,13.4576,13.4556
141.951,13.4483,13.4558
142.151,13.4419,13.453
142.352,13.4357,13.4493
142.552,13.4289,13.4434
142.752,13.424,13.4364
142.953,13.4182,13.4301
143.153,13.4169,13.4231
143.354,13.4201,13.4171
143.554,13.4252,13.4093
143.755,13.4327,13.4042
143.955,13.4438,13.3987
144.156,13.4547,13.3945
144.356,13.464,13.3907
144.557,13.4727,13.3881
144.757,13.4768,13.3876
144.957,13.4787,13.3875
145.158,13.4842,13.3895
145.358,13.4848,13.3921
145.559,13.4815,13.3943
145.759,13.4747,13.3973
145.96,13.4653,13.4033
146.16,13.4587,13.41
146.36,13.4545,13.4172
146.568,13.4524,13.4252
146.768,13.4528,13.4354
146.969,13.4561,13.4348
147.169,13.4593,13.4443
147.369,13.4614,13.4525
147.57,13.4654,13.461
147.77,13.4683,13.4688
147.971,13.4748,13.4775
148.171,13.4782,13.4842
148.372,13.4771,13.4879
148.572,13.4759,13.4899
148.773,13.4739,13.4905
148.973,13.4705,13.4886
149.173,13.4664,13.485
149.374,13.4638,13.4793
149.574,13.4621,13.4714
149.775,13.4582,13.4611
149.975,13.4549,13.449
150.175,13.4483,13.4362
150.376,13.4438,13.4223
150.576,13.4417,13.4081
150.777,13.4411,13.394
150.977,13.4436,13.3804
151.177,13.4459,13.3687
151.378,13.4515,13.358
151.578,13.457,13.3483
151.779,13.4609,13.3411
151.979,13.4625,13.3336
152.18,13.4623,13.3282
152.38,13.4672,13.3266
152.581,13.4696,13.326
152.781,13.4691,13.3295
152.982,13.473,13.3341
153.182,13.4744,13.342
153.383,13.4818,13.3495
153.583,13.4878,13.3585
153.784,13.4896,13.3673
153.984,13.4917,13.3761
154.184,13.4903,13.3854
154.385,13.4856,13.3959
154.585,13.4789,13.4085
154.786,13.469,13.4191
154.986,13.4601,13.4275
155.187,13.4492,13.4361
155.387,13.4374,13.444
155.588,13.4254,13.4514
155.788,13.4088,13.4587
155.989,13.3948,13.464
156.189,13.3864,13.4674
156.39,13.3822,13.4703
156.59,13.3795,13.4705
156.791,13.3845,13.4681
156.991,13.3949,13.4669
157.191,13.3994,13.4625
157.392,13.397,13.4573
157.592,13.396,13.4521
157.793,13.3932,13.4467
157.993,13.3921,13.4414
158.194,13.3944,13.4332
158.394,13.4056,13.4251
158.595,13.4174,13.4165
158.795,13.4292,13.4114
